artist_id,name,genres
2ksFkwxoKd9oSKDrCz4Dsv,Jean-Paul Estiévenart,belgian jazz
0QCzBAzR6DtGNvcO3suNK1,Laurent Barbier,
4ucTplSqtePlPxNywuOf6p,Igor Gehenot,belgian modern jazz
46btcyGzJKO2Y24kOhelTP,Félix Zurstrassen,
6PfM3hmcsbnVIKi8sW6VuC,Letieres Leite,
0j9HPSnsAl2lZqg66QuYfX,Orkestra Rumpilezz,brass band brasileiro
3PaJldxyhusOBLFXRkI36B,Rosinha De Valença,bossa nova/samba
0VSgciOd32tP2Yna1w4vDr,Baden Powell,bossa nova/brazilian jazz/choro/jazz guitar/mpb/samba/samba-jazz/violao
55ya732YIbmYcA2E9foMJe,Zimbo Trio,bossa nova/brazilian jazz/samba-jazz
02nidPTL0cY85yB3Ojlcer,Nicolas Correa,
2MITjJfnWX6uewrMB3go3h,Gabriel Amargant,
5lAHWc2DhtCr5W1ELS4Sf7,Horacio Fumero,jazz catala/jazz double bass
5COT5dVPZHSd0ZFyCQCm7s,Hermeto Pascoal,baiao/bandoneon/bossa nova/brazilian jazz/mpb/samba/samba-jazz
3vVLhTD4Etza2AvvWJaNyW,Bola Sete,bossa nova/brazilian jazz
7jzGFxFL1yCyD7lB8e245d,Ubiratan Marques,
5L28JP0Fiegz0AJe2Cy2ly,Orquestra Afrosinfônica,
7enKCa7fe6QKapOmqkDExx,Letieres Leite Quinteto,brazilian modern jazz
3j6WayXYqFcOSQPfG5wqhO,YANGOS,brazilian modern jazz
5Z2qOOW5avsLNKfcoYzpMf,Projeto Coisa Fina,
2tHlPF8Z3LhEA2rBrrEWOI,Martin Sued,
4c2pFClxxIDe4fLaRdnoEb,Luis Guerreiro,guitarra portuguesa
1or8OkrZ48T6BW0OpeN683,Antônio Neves,nova musica carioca
3RXcmh3eKjiIG9XNP3XOmy,Benjamim Taubkin,brazilian jazz/piano mpb
4Bt3JkryrujFrIJQKIPsrp,Ivan Vilela,deep brazilian pop/viola caipira
1bkSkFuMfHxnrnIWMA1NqQ,Grupo Um,
2WxfyoixnFqg2c2wohtKAw,Trívia,brazilian modern jazz
6IZSzplX4B4ftv1xrssORB,Diego Garbin,
47Dgmd16sHCg8VgX8jpyGg,Noa Stroeter,
3T2xCfhBZQj5kk6S6aGpCV,MINIDocs,
1xVqmKq5IfPibJultYqpcc,Oritá,
5RUKQNNnVb67S4HJuEHgzc,João Taubkin,brazilian modern jazz
63iSklF8uJYCOiBIrv26ce,Rodrigo Bragança,
176Dr7eYyL8YrDUUjjC2wg,Zé Godoy,
1L6sdSmaA8PkSO3Qgz86Gg,Andrea Rodeguero,
02ELxCkzVWc9QFpmOan806,Alexandre Caldi,
2NNIgK2jzSJYIwgKHd2bo1,Itamar Assiere,
2LGbQV6JqYUFfbrZNr5tST,Marcio Riscado,
0zaH41rdJncnNnh6MDLG51,Nelson Latif,violao classico
7cJ1B3f1xY6ggGQWJQJnji,Bosco Oliveira,
0w1aOKEeIXokSRJoUj7SXl,Rafael dos Santos,
6BeF400b0SMOKR403lNhkz,Rodrigo Galvão,
5yhJahb9NJuuvToEyyIvKh,Sidney Sheikor,
1UbVxOOCTpW3AZkRlvvEcO,Oran Etkin,balafon/israeli jazz
6pcIIwCAElxXLUu3iw3xAF,Kabé Pinheiro,
2CJ5GDZmO801WYjUTvSAis,Trio Corrente,brazilian modern jazz/piano mpb
2K3MPGHczQOIRHMsrRSRuX,Edu Ribeiro,brazilian modern jazz
5TJUHR3NQ7KfmQq7VI8Fnh,Fabio Torres,brazilian modern jazz/piano mpb
2sDrOc8O7YX0q5axUkOG2Y,Paulo Paulelli,
0yFBbk3AXlFjyooa8aBb3b,Pablo Giménez,
4b4AdGBWHhVXtIIaRKY0eh,Rodrigo Balduino,
0tmAPQ38pisrrZR7JD1ILk,Marcelo Mariano,
3YOrSCZPZyMblbJ0EXkDrV,Marcos Romera,
7h9XKFZhXoppj0vQvRBShW,Joao Parahyba,brazilian jazz
2oXJiHIEM3qLNRlgsi00ga,Pagode Jazz Sardinha´s Club,choro contemporaneo
6PEgT2D62o90YC60iAuf02,Edu Sangirardi,
3WTydG1gUdND4uShUQAB5h,Beto Braga,brazilian modern jazz
5LB9eJ1uC0ISpUVlSDZ97f,Ro Fonseca,
6IZo3cI3wA5SAWjiGtq28e,Ricardo Mosca,
40XnTnhTeDygOCDiVSMdBL,Salomão Soares,brazilian modern jazz/piano mpb
78qWTmfQawgOPl1NOQXDzW,Yuri Villar,
28JIEaZIl98ZoZHRAfHdQF,João Bittencourt,
3gBipfLveXVepyc0XNbS2g,Jonas Hocherman,
1DDvAVAvWDNmmT7fujqYe9,Felipe Continentino,brazilian modern jazz
7hBMnVQFt0AoFQtyn9ykRV,Julio Florindo,
2B5DtTqswW8RYKFyAUKHUQ,Felipe La Rosa Moura,
0LDFteo60bsWrBUrVGEoBO,Eduardo Neves,choro contemporaneo
5llL3DKCM5TNEkDe0uvSoT,Xande Figueiredo,
4wu79FVRRlKS8r9BXZjTTd,Pó de Café,brazilian modern jazz
2AQZX2JxwDf249gUqXJXPp,Bruno Barbosa,
0PL3hoEt8JAKMnX8B0tQ10,Marcelo Toledo,folclore santiagueno/folklore nuevo argentino
4Mm6agchhu3dPncqZxDRwk,Murilo Barbosa,
31zFQQBHE1Gz7gxGn7zcRr,Neto Braz,
5p0Jm46smk1qSCdQhzYTzg,Cainã Cavalcante,violao
51t7MZd7LXOkPwgSfjMm56,Paulo Braga,
5cPY99VZsIVVJzYcTutgEJ,Tetel Di Babuya,
4ef0QbgppvhWK6xEH9gb5t,Daniel Grajew,
4C1BoCnzollGndaOX1S3kR,Heitor Vallim,folk brasileiro
13q3nLjAg1Nn29qsdqa8CI,Mano a Mano Trio,
7a0rMCZhzQfOiAR5ZfvbGx,Thiago Espirito Santo,brazilian modern jazz
0u4Cmv7waxYlCcsd9msylI,Mauricio Einhorn,
03cuE8ROjC7uQD28RbQ1Un,Bruno Cardozo,
4jYt1eIZIPqbxi7cgovekM,Cuca Teixeira,brazilian modern jazz
5Du1aBiUwXn3ObWKa3BmjS,Jaques Morelenbaum Cellosam3atrio,
5H0JsjEdShoczu7NKURyJ2,Rafael Barata,
1lOQN7mWnDiUd5GIauuTc7,Cristóvão Bastos,choro
00MF73V9qT6c5DkFyTgI12,GUANDUO,
4F1Nh4ePuhI8bNvmS8z7nc,Pedro Franco,bandolim
459tuZRjLSRk5TqSKlEGEw,Márcio Bahia,
04QptMACnngQNIRS51aUZd,Edson Natale,
23ikif4nFpn6JXvJlrxVZu,"Nailor ""Proveta"" Azevedo",
4MmP9KrhoxvjhGQXSeoDON,Ronaldo Gama,
3E4sXUXWL4yK5adNYER3a4,Vanessa Moreno,nova musica paulista
0Kc6qEC575UlULLb5g5zFQ,Maurício Badé,
7nwfGsfk4taAdccx5MZSXw,Saxofonando,
74Hj9zxTTcTgjv3Kh0PozZ,Moacir Santos,bossa nova/brazilian jazz/choro/mpb/samba/samba-jazz/velha guarda
43jJmpAA6e42EZSkHrK0Dt,Chico Macedo,
7zBAO0ePQ7PeQG1nlnmo7C,Beba Zanettini,
7CqJ8v2k9hNmfuxX1OdKTb,Gudino Miranda,
4VEJO4epv8hUlKTfdqmWyR,Victor Kutlak,
54OZDPo1qOuCCXlDpdjB6O,Ágar-Ágar TRIO,brazilian modern jazz
1d9qwScL2GQ8LDb2XwJFwc,Lucas Brogiolo,
3s3InuUpVj7AqDzsA83a05,Jussan Cluxnei,
5giBwOhPlNTS6qWktS2sgK,Lucas Bonetti,
5UgTMuuGDGG2TOCmMIPzzy,João Maldonado Quintet,
6eBb2VD12O0Xk5WlNwP7YF,Amilton Godoy,brazilian jazz/piano mpb
2vC4YlGt2gkmB118CXmoWS,Peu Abrantes,
7tLeUzTAGpSFzlYyQACBNP,Caetano Brasil,musica juiz-forana
5Mpgro8TiHUY9WAkHuSUOC,Gabriel Ballesté,
0ECgND59XbeVYWNwkBuYTx,Emile Saubole,
4MQMAQPoIxPt8HAQGFCWGS,Pablo Arruda,
3FPl7qUgljLraR4vJ8kKIK,Pablo Nahar,
1CTc17XcooaxP99IdyVhzO,Praful,
7unlmnm8l7biNSIQObR5w3,Joeri de Graaf,
6JNEM6MvA6AehG2EN9OGmv,Olaf Keus,
7ekmKn4Qnzao93UDyr2DPr,Andre Marques,brazilian modern jazz
1aPBR2PKGmJc3j9nCl7pzJ,Marcel Bottaro,brazilian modern jazz
1D0xkaglbjoTUhcvYAAXRn,Rodrigo Digão Braz,
44Rvh9A69zR6MtWxx3UGhI,Henrique Mota,
0a6qVGT9VyXhdvxHJUysc0,Neto de Souza,
7jaiNUOrQ3EI1jgqPzhAol,Ivan Lopes,
1BX0Xd5XLGdZlK1ETJpthX,Ludere,brazilian modern jazz
6sbtbklvndq0XvFFYHV2A0,Daniel de Paula,viola caipira
3vGuEMEIywfiyl9IKzCZ4c,Philippe Baden Powell,
0Odq6rEmYDIkPqGjBuq4zh,Rubinho Antunes,brazilian modern jazz
3GBt2bx1By1qA7JhvfMuq9,Guilherme Monteiro,
2toMmE1j1zvEIdZCmTJbGd,Marcelo Monteiro,
6OgPrPmCJxWOgJPks16inx,Sidiel Vieira Quinteto,
2G96dMRTHqkjyMbCO9htbY,RP Project,
3nOhlQgPhTYWJ9WOvyFygs,Walmir Gil,
7pNIVhuaeToZcuHY4hLnqr,Pepe Cisneros,
1GMEnX31nnPLS4eJfMXiJO,Sizão Machado,
5wEtAyioucyCvOJV1rq85e,Wilson Teixeira,viola caipira
3mYPYT2ZOWsDzOwmrELUzc,Wilson Teixera,
3TkBma5TBJFpZtQJdyebg3,Julio Borba,
3IRcEtiCBca4XC0EtHXehO,Santiago Beis,
0VvWlL07E17nYkS6Lz9VvG,Jorginho Neto,brazilian modern jazz
2frZmyP2Y7Hx6le3nOVlHn,Ana Azevedo,
0luiQsbwEuJHz0MjyajJ4Y,Augusto Mattoso,
0WYPjKev7drYwzpy8GuRje,André Fróes,
4jio39DG0XFxnaScND06to,Zéli Silva,brazilian modern jazz
5X8d8k9Va0BBjVTRUFAn3E,Zéli Silva Quarteto,
0u2Fj8zfHGiA82dDWCptaL,Trovão Rocha,
3P6Kv3myWy1y4P631huZhk,Sebastian Cavallaro,
7GnTv86SxOeGKlLD4eYtGl,Victor Bub,
2KoXlrmnYSzAECUSgEvAYI,Rosicler Barbosa,
2BAqtohDtp3a95qxi1wcJZ,Pedro Gomes,
2YHI5pjMQoSZFisjvHjmz6,Alexandre Andrés,belo horizonte indie
1vodQGadFkrtwlaSw5VOza,Augusto Cordeiro,
5Y9M3zHzDU3SFeVOl1fnS2,the flux trio,
63GNYsOiLFBJOePRrLpI3p,Zelito Medeiros,
0hPtWRrtDOOjiWcDMheom1,Marcelo Bernardes,
0OoHj91VE5yebN8x35LHQb,Zé Carlos Bigorna,
3IbWI1yR4gaZGnkkKgHvbm,Ricardo Costa,
35uGbd5txYDO8kQnRwY1kJ,Luiz Alves,
6DSoJJQiYY3avz5Zb9Ypj8,Nelson Oliveira,
5WQDCMkE5lMq5H0lkHKQmc,Diogo Monzo,piano mpb
6MTTPwmxyN5R9WlSbyc2aH,Lucas Bueno Dias,
59f7jS09aOVhH1KP4rux2h,OTAVIO CASTRO,
7IFZqaw3Evam3WtQgHOkHa,Jonathan Vargas,
47DyunqeZ4YkNtlcj977Tx,Carlinhos Noronha,
1CAuZZ85f81T39EGWU0FcW,Ivan Castro,
5Xi6LikdXrsu4boWVR03Uo,Léa Freire,brazilian modern jazz
6QNvvDRH7pvXLT6P9BbrYp,Edu Ribeiro Trio,
6MzenfFiF1pl744GDCZbKP,Hamilton De Holanda Quintet,choro
7bplUyzy0CpehPMe5H8hyW,São Paulo Panic,brazilian modern jazz
1JkIjayfiEEYvIaUYY4b7A,Tal Arditi,
6JZugDfOOstJ1GDwZ4md5g,Daniel Santiago,
1fB70H0nL0avbtQEGi8pLE,Edu Ribeiro,brazilian reggae
79kOOyVKcrCOKDnzcDHsia,Norman Brown,smooth jazz
4siC0n7Bs9OzoZlB1HKquS,Peter White,smooth jazz
2TQGAlirZ6ePbgec2TvLK9,Avenue Blue (Featuring Jeff Golub),
6rpOQ4XZKUz0ayWSMgvmWb,Steve Cole,smooth jazz/smooth saxophone
6eLlZ44VYhHnvuRet0qTuH,Richard Elliot,smooth jazz/smooth saxophone
0fqABdgGiy0H0NLUb5GNWs,Joe McBride,smooth jazz
3wBSOZFd5KLsEZ1yoVSICQ,Paul Taylor,smooth jazz/smooth saxophone
6qA8zAyPYgmtPQtQz2G96a,Ken Navarro,jazz guitar/smooth jazz
41F8cUV8LJGVDPNnj0ito3,Najee,smooth jazz/smooth saxophone
6kgHtfY7ECO4JWbOpXOu4I,Kim Waters,smooth jazz/smooth saxophone
00Nnsh2ykMBYnCDsSFGXSY,Earl Klugh,jazz guitar/smooth jazz
3zayLOSNLcQFtRrufIbMdS,Warren Hill,smooth jazz/smooth saxophone
3PcMolaGsh2nryvBR2sQOS,Fourplay,smooth jazz
44GiVGTGkzAmI1OGZcypec,Joyce Cooling,jazz guitar/smooth jazz
4ThkLup6LmqCUuHuG434zZ,Rick Braun,jazz trumpet/smooth jazz
3aCeHneB4PHsdJFVkJzEM5,Urban Knights,smooth jazz
5JLlu8IDh3Aj1nT3cUJUUY,Greg Adams,smooth jazz
70BRQ5tBte6kVqHviL3srE,Pieces Of A Dream,instrumental funk/smooth jazz
3mTVKCxS5jHVIh7zSggSZb,Brian Hughes,smooth jazz
0EpJxgZJDz8YV7MKsTr0Ls,Marc Antoine,smooth jazz
05uCfJ1rcdJWwsVUKDg9On,Bobby Lyle,smooth jazz
4wmaum7AmnVV5riHLEWvaK,Eric Marienthal,smooth jazz/smooth saxophone
0eorTItuLyKdhZmII8zREL,Steve Oliver,smooth jazz
6nkylX7POzzqZ44nSYH2hw,Braxton Brothers,smooth jazz
5lFAGKb5mvPQX9on6lKC88,Nelson Rangell,smooth jazz/smooth saxophone
5hmQC9wWiUuHCJNRZFBi2V,Gregg Karukas,smooth jazz
6HkwRgGXuqTufwpEh2dwGK,John Klemmer,jazz funk/smooth jazz
5ZoVY6c0cokQrn448eRqSc,Hiroshima,smooth jazz
4WQ8grqJHB2Y0IDjpro1FE,Brian Culbertson,smooth jazz
5bDmz2qpZCbOJ4XHHYe5y1,Alex Bugnon,smooth jazz
6FaR0vA7ulJTJ1a4BRlJt7,Andy Snitzer,deep smooth jazz/smooth jazz
2OeN0JVfTWYog354hHhQ2S,"Paul Jackson, Jr.",smooth jazz
0MDjU3FoGxwGH0rbkcwF2f,George Howard,smooth jazz
0TknnwW9imlXjnjxfHcvFd,Dan Siegel,smooth jazz
4cJqqVAJDLFbCEFQDSrwcc,Gail Jhonson,deep smooth jazz/smooth jazz
4lv9tkwkueOXLq58XG9OLp,Cliff Brown,
47nj6OsTDQIuMjmsml6OLu,Art Porter,smooth jazz
7LQBzOrln4d4D5EVAKK7LZ,Everette Harp,jazz saxophone/smooth jazz/smooth saxophone
6hjqP9annof75B2TNBE0rO,The Rippingtons,smooth jazz
4jQrVUOMWHpcwAj9CJB1f0,Steve Reid,soul jazz
6m677bkJTyCYHZZa6h8PR5,Brandon Fields,jazz saxophone
5B6uaAUFgsawlZzzhsQxjM,Pamela Williams,smooth jazz
39HDjLbYtWrCQrqpl9sOX8,Eric Darius,smooth jazz/smooth saxophone
4WrtIP5PIekZwaAZo1tb0x,Jessy J,smooth jazz/smooth saxophone
23P8kVBVyDkO8s6sn1QDre,Michael Lington,smooth jazz/smooth saxophone
7v8LpmcY0BFVhJCispRDgg,Jackiem Joyner,smooth jazz/smooth saxophone
1tPdDNZNPVa7NOQ6S0A5x7,Vincent Ingala,smooth jazz
05UwRaoOjJPuGzCtawrORF,Euge Groove,smooth jazz/smooth saxophone
2m74KCZFBOTpNy1g9XLbSA,The Sax Pack,smooth jazz/smooth saxophone
7vNcTk9TgKF0qDsS87nWGE,David Sanborn,jazz funk/jazz fusion/jazz saxophone/smooth jazz/smooth saxophone
6Dj8bjGUnCYJddzoiTdJjX,Threestyle,chill groove
7sk96eq3pJ78GAZnf02FEP,Magdalena Chovancova,chill groove
5FnGUGAaOtAqnk6Zxn6nFY,Althea Rene,deep smooth jazz/jazz flute/smooth jazz
0m8061Uhsuwz9fv6AJGOs9,Will Donato,deep smooth jazz/smooth jazz
3avdUekEuUcWJDjYZimuED,Jazz Funk Soul,modern funk/smooth jazz/smooth saxophone
7n8T90C12QlPZnMCOOegmO,D.S. Wilson,
7FOIxhZMOdE8hnOF0X8qgo,Peter White,
2ZRRsjA8UZ7S5x5JvWHhRK,Tom Braxton,deep smooth jazz/smooth jazz
2xTYEWbPLMXfJkew3Z8RVE,The JT Project,smooth jazz/smooth saxophone
46PWlvjKg5zNakteW1CJkG,Marion Meadows,smooth jazz/smooth saxophone
3r2DTAWaEg2ZWJldij2VUA,Joey Sommerville,deep smooth jazz
4koQLefRqeoEQcHYt4lMKq,Marlon McClain,modern funk
2TN0yEsNdj8cY1854luIQw,Randy Scott,deep smooth jazz/smooth jazz
74w7jlHFeZ4x6cHFaHfHtf,Marcus Anderson,instrumental funk/smooth jazz
1V4CTe8w8LFvPmwvNDIyia,Darnell Showcase Taylor,
0SaucWNgFLWiUFMEplJnyL,Jaared,deep smooth jazz/smooth jazz
3qR6sqXnnwZm3tLed2CO35,Patrick Lamb,smooth jazz/smooth saxophone
6ntBTBKJKCqXEwDLevDm79,Daniel Chia,smooth saxophone
0P4g915UEZLSjxKmVJwy3f,Colin Watson,
0cjzOb6JYN5AOg4WVA9miY,Jeff Ryan,smooth saxophone
6NVwMiEWAjCHnKWPx9h8WO,Russ Freeman,smooth jazz
75zhICFfHLHabeEW0ZTlnC,James Vargas,deep smooth jazz/smooth jazz
3gYM4qdpRiNT5GRIMB5iY4,Riley Richard,smooth jazz/smooth saxophone
7qvPuqxswjsFxbsDUfaNGb,Mike Phillips,smooth jazz
2UpaCo1jPuhehJBrIAaj53,Chris Godber,smooth saxophone
7rRyjSFGUWRFh7UgN70MZO,Deon Yates,smooth saxophone
2jeiNrIK545gXuj6yv3VR0,Michael J Thomas,deep smooth jazz
7snMO6N0CoAKYdO3wJQzHQ,Michael O'Hara,
5EBTM4IYuzYJX0MbvYPwXz,Alfonzo Blackwell,smooth jazz
0CR2LOBZJI8NrzYZykxQe5,The Groove Project,
1Q4wpwTWP02Nxfa4oTJDlO,Adam Holzman,classical guitar
3GF9F9bP8oiMaReworAOSp,Uko,chill lounge
7jGPYcJEXorMuY90PnvvXn,Jeanette Harris,deep smooth jazz/smooth jazz/smooth saxophone
7Jk3V5UnyugLjWSQ0Knt0G,Isaac Norris,
3yroTvZKrVMjmu5yufiWJG,André Ward,deep smooth jazz/smooth jazz/smooth saxophone
3MFEZHs5sogmFDMISdJ5BX,Nathan Mitchell,smooth jazz
5xKKWBUG5WC7q5ru3a37q0,LeBron,smooth jazz/smooth saxophone
0Yze9MrGrFuc5yMDqCwnVM,Neamen Lyles,smooth saxophone
1qRb36fHSmuSGm6WewqmdH,Phil Denny,smooth jazz
1lWqhDiZ2OtpsJsQFtXsKX,Adam Hawley,smooth jazz
7GVLgt36lHtKdbxooYQhbW,Jeff Kashiwa,jazz saxophone/smooth jazz/smooth saxophone
4XfIiCq9teZp4gSPE0iYC9,Matthew Shell,
2z4Hre9Bs3HgruyY01zYwU,Arun Shenoy,
2Ljy5B4j9O8O3cYwCgcZQI,Douglas Lira,louvor/musica evangelica instrumental
2xLnJ9osiiSOHRiJT28qiO,Sami Turunen,
4xBUsH1MTjkIJ70brUkFSx,Strat Carter,
4QXyNrZiA9bnaEM1vrXBjr,Jarez,smooth jazz/smooth saxophone
3a6l5qcDjvTGpvBXmBYz3e,BWB,smooth jazz/smooth saxophone
22aM32I9ao0SJOxWXrsNO6,Paula Atherton,deep smooth jazz/smooth jazz/smooth saxophone
6nThAZ6QnRjV4OWso1nXGA,Grady Nichols,deep smooth jazz/smooth jazz
2r341qO070AaoAowhAOQhp,Phillip Doc Martin,smooth jazz/smooth saxophone
3Bo6RdhCfAL72XyuTw4Bx5,Antonio Jackson,smooth saxophone
6IRnIHHQ6Fj5bEsGkHH2Ce,Nathan Allen,smooth saxophone
2sCtM9BmF4hSfiwEwiAm5l,Nick Colionne,smooth jazz
1opzXqZeqkYLVzBsXw45qJ,Jazz Holdouts,smooth jazz
0z87sJVJOzK2uqJ4lsxUdE,Sean U,
16Qk6lelYJUiCbuZQAPm7v,Anthony Island,beach house/chill lounge/deep chill
5lZnAbDvhOcVlcdIV7ajzC,Pete Dingon,
5AFoD42TbkRVaiogAMZ2Ab,Alex Parchment,
4K7MN4zRu2PtWhBepVuvX9,Jordan Love,
7CW9qPfjuZqNDJsJqT9iM2,Jeffery Smith,smooth jazz
124ZXfDP304DWzmuOM6Jza,Greg Manning,deep smooth jazz/smooth jazz
3rpiTLuutXBtuveSbsmpkJ,The Smooth Jazz Alley,smooth jazz/smooth saxophone
5DnSgdQvmYD6yU1Sp7Ik56,Blake Aaron,smooth jazz
2Uq8ahSNRMMHAUuneYKOeS,Christian de Mesones,
4yy2BnwVkyFSYo8sVZetaF,Marco Giubileo,
1DwDghZjRzH4LJjLrQ5Kz3,Kim Stone,
2q7tyChOKCzw3uIRyyax1r,Roberto Soggetti,
763xoqKG7PM9BnpwDzvZQR,Simone Boffa,
5KQWbnjf2snsqPD9e3NNt7,Dee Brown,deep smooth jazz/smooth jazz
68nDtoCQKhf7AxQP0q3wSP,Kim Scott,smooth jazz
4Hisv12GBxgMUsB2eBW5jy,Paul Brown,smooth jazz
4wvpXjRsX6L8NJMbx996yp,Eric Essix,deep smooth jazz/smooth jazz
7u6nxhjlzbZs2q7tJlP0SJ,Johnny James Dr J,
0lVHG6dLy7suf4FaubTzF5,Tim Bowman,smooth jazz
3LSpP85R3Dszki2XgI2ORG,Michael Broening,
1rqcgKphKy4FoYO505o49R,Cal Harris Jr.,smooth jazz
50Q09II7EoYJdcgK3UJhBl,David P Stevens,smooth jazz
5qiEZz19psMDf9UPQUao4J,Cindy Bradley,jazz trumpet/smooth jazz
6X06HdPkKhybx6Q0FKESFJ,Rocco Ventrella,deep smooth jazz/smooth jazz/smooth saxophone
37JnRNxKxXJzBZ8Yo7itp1,Andrea Razzauti,smooth jazz
1XeMzpgjVKU2dR5xXaZLut,Chris Standring,smooth jazz
5wtjMg3MwCjzBaBfZwIhBE,Sam Rucker,
4SVXSNL59kiSLgjwZeEfDg,Lin Rountree,smooth jazz
1vzmLZbXh0Bw5Kz5U4iIyB,Nils,smooth jazz
1OLWM7nUNcTjZ9ct4DEPZu,David Benoit,smooth jazz
60c1zWUz1UhsnemRwziySF,Ryan Montano,
707I9mm4dUetOtYJpqrTQ6,WaKaNa,
5CYmlWkTi0RV4UxgREp6fM,Jonathan Fritzén,deep smooth jazz/smooth jazz
6gaTtx4sTEvLIX01paATf5,Jesse Thompson,
7fiTd7VknYFR4muiLHf1yD,Peet Project,smooth saxophone
6NS4Qt4ISw27NC9tIN9jgg,Julian Vaughn,smooth jazz
12455ZzxS49FbAGWKeB9eB,Jeff Golub,smooth jazz
4uIdP3jwyR0xifCS2FYS3o,Brian Simpson,smooth jazz
6URFeH3cWWv6tj2RazL9IP,Bob Baldwin,smooth jazz
4u2zMyt9wCVY1OipyXEB4y,Dennis Johnson,
4TjS37y1cLMvQbEumiAZ7C,Armando Marçal,
287jMoxHzjERgHI6ja8TKa,Candy Dulfer,smooth jazz
1SaH16LT1AWVsBU8AKY4HN,Jeff Lorber,jazz funk/jazz fusion/smooth jazz
7a9DZt3DpmEVkZZZ6MkWdE,Oli Silk,smooth jazz
73DE5ZAnmntrgyvzv2r2Y2,Shilts,deep smooth jazz/smooth jazz/smooth saxophone
1tTgW7qTHbI2rpdp2MrGZ0,Kevin Toney,smooth jazz
5uDQgKIEg2yDXU3FQBD7Me,Jay Soto,deep smooth jazz/smooth jazz
2GzmpDXimCEph6SAw4YdNi,Yen-J,mandopop/taiwan pop
02L5Rmh1RtTbHOBdzPzfoQ,Chuck Loeb,smooth jazz
6z9nWRXEPunshulSa2lwck,Patrick Bradley,deep smooth jazz/smooth jazz
3o1J5y4sY6jg1sOvF69qnm,Carol Albert,
3St6VrtnX5WUVFNNcX1DBb,Chris Geith,smooth jazz
0SPkat5bgfP5wo2kbqZIwu,Dave Grusin,smooth jazz
3blOsom4oRo6dAN4TB7xpv,Lawson Rollins,rumba
057eeHuaF5QTCQ76X2PRZ5,"Chris ""Big Dog"" Davis",
60nfj9O2pKtlqIPfxp3FEg,Ben Tankard,gospel/jazz worship/smooth jazz
52LGkbSlh5X2HM5hRnL83v,Lemek,
3t0v2PRYA41acAC7z17tSm,3rd Force,smooth jazz
0rfUpMmPFYv5s0dF6hyYrx,Skinny Hightower,smooth jazz
1ObapCOA0O7mr2wXFKEDNY,Jazmin Ghent,smooth saxophone
3JC3BBlfImI0p9y2na0bHK,Jeff Lorber,
4gbsj58PegOOgFxc5OfIt3,Willie Bradley,smooth jazz
4cvyvGmavtDowPmJMHMlUq,Ragan Whiteside,smooth jazz
5eVoGHjBlD2E3OWOyAtPS4,Michael C. Lewis,
5EgOh6qCgfprw49LvvMYC4,Eric Valentine,smooth jazz
79G1Bez3WADuY6eIJwCVnU,Velvet Groove,
5RABpAgeEQTwa2yoatfUQQ,Brendan Rothwell,smooth jazz
20DXNOp0Em8SisS8UjxPiA,Kayla Waters,smooth jazz
3eFo5fMv53RYZBYlvT5Z6a,Chris Botti,jazz trumpet/smooth jazz
099uBIWpdGDTtJ7daCuCyX,Chieli Minucci,smooth jazz
3Jd4iNOHLWDkR3hAER3GLt,Nelson Braxton,
1juPaCPPvPqkkocbYuedXn,Club 1600,deep smooth jazz/smooth jazz
5gl2M2G5Dn5XTEW30iMMoD,Jonathan Butler,smooth jazz/smooth saxophone/south african jazz
5nmTcw6WV6BzDvguH2iPXR,Torcuato Mariano,smooth jazz
0z0HE95gGMzsYOFD1EpnBD,Jonathan Fritzen,
1kxc4wfA8JEm5D6xHTxXCZ,Gota,smooth jazz
0SgDfSfWqkZMW96aT2oQZ1,Paul Hardcastle,smooth jazz
3mB3iEjlSs9C6sU89Ye413,Phil Hamilton,texas country
2U62U5AIuNn6n7VnEiNiCr,Ivan Conte,
7sbq6t503omImbup1N0VSN,Kim Pensyl,deep smooth jazz/smooth jazz
6HB1MchEEMg40EisSJuenZ,Betty Carter,adult standards/lounge/stride/vocal jazz
3b6TinIPahsS8iSCYAeinr,Galt MacDermot,
33XkS6h90eeK7e6OJHw0mq,Yusef Lateef,avant-garde/avant-garde jazz/bebop/free jazz/hard bop/jazz/jazz saxophone
4WhH68K75YKSAwHAqWFpi1,Philly Joe Jones,bebop/hard bop/jazz drums
2nQKUeZeleLGNsJj6WLUXN,Oliver Nelson,bebop/big band/contemporary post-bop/free jazz/hard bop/jazz/jazz fusion/jazz saxophone/soul jazz/stride
0JM134st8VY7Ld9T2wQiH0,Coleman Hawkins,bebop/big band/jazz/jazz saxophone/stride/swing/vocal jazz
217b0uqAzsOOhGcnoANZqj,Sonny Stitt,bebop/contemporary post-bop/hard bop/jazz/jazz saxophone/soul jazz/stride
6DEfX2tZzx9iANmaErvLGf,Jan Johansson,swedish jazz
1NUD5By34MFynmuUynCfSj,The Real Thing,brit funk/disco/post-disco
2O0Hw1WSMbskB5tD9aWah3,The Stylistics,adult standards/classic soul/disco/funk/motown/philly soul/quiet storm/soul
2zpFG5cvw00QmrYTUsjApa,The Three Degrees,adult standards/classic girl group/disco/philly soul/quiet storm
48nwxUvPJZkm8uPa7xMzmj,"Bobby ""Blue"" Bland",blues/electric blues/soul/soul blues/southern soul
